Track for Guillermo            2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/03/2015 01:18:46     15.714 N    144.533 W
08/03/2015 01:20:47     15.716 N    144.536 W
08/03/2015 01:22:47     15.719 N    144.538 W
08/03/2015 01:24:46     15.721 N    144.541 W
08/03/2015 01:26:46     15.724 N    144.543 W
08/03/2015 01:28:47     15.726 N    144.546 W
08/03/2015 01:30:47     15.729 N    144.548 W
08/03/2015 01:32:46     15.731 N    144.550 W
08/03/2015 01:34:46     15.734 N    144.553 W
08/03/2015 01:36:47     15.736 N    144.555 W
08/03/2015 01:38:47     15.739 N    144.558 W
08/03/2015 01:40:46     15.741 N    144.560 W
08/03/2015 01:42:46     15.744 N    144.563 W
08/03/2015 01:44:47     15.746 N    144.565 W
08/03/2015 01:46:46     15.749 N    144.568 W
08/03/2015 01:48:46     15.751 N    144.570 W
08/03/2015 01:50:47     15.754 N    144.573 W
08/03/2015 01:52:47     15.756 N    144.576 W
08/03/2015 01:54:46     15.759 N    144.578 W
08/03/2015 01:56:46     15.761 N    144.581 W
08/03/2015 01:58:47     15.764 N    144.583 W
08/03/2015 02:00:47     15.766 N    144.586 W
08/03/2015 02:02:46     15.769 N    144.589 W
08/03/2015 02:04:46     15.771 N    144.591 W
08/03/2015 02:06:47     15.773 N    144.594 W
08/03/2015 02:08:47     15.776 N    144.597 W
08/03/2015 02:10:46     15.778 N    144.599 W
08/03/2015 02:12:46     15.781 N    144.602 W
08/03/2015 02:14:47     15.783 N    144.605 W
08/03/2015 02:16:46     15.785 N    144.608 W
08/03/2015 02:18:46     15.788 N    144.610 W
08/03/2015 02:20:47     15.790 N    144.613 W
08/03/2015 02:22:47     15.793 N    144.616 W
08/03/2015 02:24:46     15.795 N    144.619 W
08/03/2015 02:26:46     15.797 N    144.622 W
08/03/2015 02:28:47     15.800 N    144.625 W
08/03/2015 02:30:47     15.802 N    144.627 W
08/03/2015 02:32:46     15.804 N    144.630 W
08/03/2015 02:34:46     15.807 N    144.633 W
08/03/2015 02:36:47     15.809 N    144.636 W
08/03/2015 02:38:47     15.811 N    144.639 W
08/03/2015 02:40:46     15.814 N    144.642 W
08/03/2015 02:42:46     15.816 N    144.645 W
08/03/2015 02:44:47     15.818 N    144.648 W
08/03/2015 02:46:46     15.820 N    144.651 W
08/03/2015 02:48:46     15.823 N    144.655 W
08/03/2015 02:50:47     15.825 N    144.658 W
08/03/2015 02:52:47     15.827 N    144.661 W
08/03/2015 02:54:46     15.830 N    144.664 W
08/03/2015 02:56:46     15.832 N    144.667 W
08/03/2015 02:58:47     15.834 N    144.670 W
08/03/2015 03:00:47     15.836 N    144.674 W
08/03/2015 03:02:46     15.839 N    144.677 W
08/03/2015 03:04:46     15.841 N    144.680 W
08/03/2015 03:06:47     15.843 N    144.684 W
08/03/2015 03:08:47     15.845 N    144.687 W
08/03/2015 03:10:46     15.848 N    144.690 W
08/03/2015 03:12:46     15.850 N    144.694 W
08/03/2015 03:14:47     15.852 N    144.697 W
08/03/2015 03:16:46     15.854 N    144.700 W
08/03/2015 03:18:46     15.857 N    144.704 W
08/03/2015 03:20:47     15.859 N    144.707 W
08/03/2015 03:22:47     15.861 N    144.711 W
08/03/2015 03:24:46     15.863 N    144.714 W
08/03/2015 03:26:46     15.865 N    144.718 W
08/03/2015 03:28:47     15.868 N    144.721 W
08/03/2015 03:30:47     15.870 N    144.725 W
08/03/2015 03:32:46     15.872 N    144.729 W
08/03/2015 03:34:46     15.874 N    144.732 W
08/03/2015 03:36:47     15.876 N    144.736 W
08/03/2015 03:38:47     15.878 N    144.739 W
08/03/2015 03:40:46     15.881 N    144.743 W
08/03/2015 03:42:46     15.883 N    144.747 W
08/03/2015 03:44:47     15.885 N    144.750 W
08/03/2015 03:46:46     15.887 N    144.754 W
08/03/2015 03:48:46     15.889 N    144.758 W
08/03/2015 03:50:47     15.891 N    144.762 W
08/03/2015 03:52:47     15.894 N    144.765 W
08/03/2015 03:54:46     15.896 N    144.769 W
08/03/2015 03:56:46     15.898 N    144.773 W
08/03/2015 03:58:47     15.900 N    144.777 W
08/03/2015 04:00:47     15.902 N    144.781 W
08/03/2015 04:02:46     15.904 N    144.784 W
08/03/2015 04:04:46     15.906 N    144.788 W
08/03/2015 04:06:47     15.908 N    144.792 W
08/03/2015 04:08:47     15.911 N    144.796 W
08/03/2015 04:10:46     15.913 N    144.800 W
08/03/2015 04:12:46     15.915 N    144.804 W
08/03/2015 04:14:47     15.917 N    144.808 W
08/03/2015 04:16:46     15.919 N    144.812 W
08/03/2015 04:18:46     15.921 N    144.816 W
08/03/2015 04:20:47     15.923 N    144.820 W
08/03/2015 04:22:47     15.925 N    144.824 W
08/03/2015 04:24:46     15.927 N    144.828 W
08/03/2015 04:26:46     15.930 N    144.832 W
08/03/2015 04:28:47     15.932 N    144.836 W
08/03/2015 04:30:47     15.934 N    144.840 W
08/03/2015 04:32:46     15.936 N    144.844 W
08/03/2015 04:34:46     15.938 N    144.848 W
08/03/2015 04:36:47     15.940 N    144.852 W
08/03/2015 04:38:47     15.942 N    144.857 W
08/03/2015 04:40:46     15.944 N    144.861 W
08/03/2015 04:42:46     15.946 N    144.865 W
08/03/2015 04:44:47     15.948 N    144.869 W
08/03/2015 04:46:46     15.950 N    144.873 W
08/03/2015 04:48:46     15.952 N    144.877 W
08/03/2015 04:50:47     15.954 N    144.882 W
08/03/2015 04:52:47     15.956 N    144.886 W
08/03/2015 04:54:46     15.958 N    144.890 W
08/03/2015 04:56:46     15.960 N    144.894 W
08/03/2015 04:58:47     15.962 N    144.899 W
08/03/2015 05:00:47     15.964 N    144.903 W
08/03/2015 05:02:46     15.967 N    144.907 W
08/03/2015 05:04:46     15.969 N    144.911 W
08/03/2015 05:06:47     15.971 N    144.916 W
08/03/2015 05:08:47     15.973 N    144.920 W
08/03/2015 05:10:46     15.975 N    144.924 W
08/03/2015 05:12:46     15.977 N    144.929 W
08/03/2015 05:14:47     15.979 N    144.933 W
08/03/2015 05:16:46     15.981 N    144.938 W
08/03/2015 05:18:46     15.983 N    144.942 W
08/03/2015 05:20:47     15.985 N    144.946 W
08/03/2015 05:22:47     15.987 N    144.951 W
08/03/2015 05:24:46     15.989 N    144.955 W
08/03/2015 05:26:46     15.991 N    144.960 W
08/03/2015 05:28:47     15.993 N    144.964 W
08/03/2015 05:30:47     15.995 N    144.968 W
08/03/2015 05:32:46     15.997 N    144.973 W
08/03/2015 05:34:46     15.999 N    144.977 W
08/03/2015 05:35:05     15.999 N    144.978 W
08/03/2015 05:37:06     16.001 N    144.983 W
