Track for Danielle             1998
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/27/1998 03:46:15     20.450 N     56.158 W
08/27/1998 03:48:16     20.452 N     56.169 W
08/27/1998 03:50:16     20.454 N     56.179 W
08/27/1998 03:52:15     20.457 N     56.189 W
08/27/1998 03:54:15     20.459 N     56.199 W
08/27/1998 03:56:16     20.461 N     56.209 W
08/27/1998 03:58:16     20.463 N     56.220 W
08/27/1998 04:00:15     20.465 N     56.230 W
08/27/1998 04:02:15     20.467 N     56.240 W
08/27/1998 04:04:16     20.469 N     56.250 W
08/27/1998 04:06:16     20.471 N     56.260 W
08/27/1998 04:08:15     20.473 N     56.270 W
08/27/1998 04:10:16     20.475 N     56.280 W
08/27/1998 04:12:16     20.476 N     56.290 W
08/27/1998 04:14:15     20.478 N     56.301 W
08/27/1998 04:16:15     20.480 N     56.311 W
08/27/1998 04:18:16     20.481 N     56.321 W
08/27/1998 04:20:16     20.482 N     56.331 W
08/27/1998 04:22:15     20.484 N     56.341 W
08/27/1998 04:24:15     20.485 N     56.350 W
08/27/1998 04:26:16     20.486 N     56.360 W
08/27/1998 04:28:16     20.488 N     56.370 W
08/27/1998 04:30:15     20.489 N     56.380 W
08/27/1998 04:32:15     20.490 N     56.390 W
08/27/1998 04:34:16     20.491 N     56.400 W
08/27/1998 04:36:16     20.492 N     56.410 W
08/27/1998 04:38:15     20.493 N     56.420 W
08/27/1998 04:40:16     20.493 N     56.429 W
08/27/1998 04:42:16     20.494 N     56.439 W
08/27/1998 04:44:15     20.495 N     56.449 W
08/27/1998 04:46:15     20.495 N     56.459 W
08/27/1998 04:48:16     20.496 N     56.468 W
08/27/1998 04:50:16     20.496 N     56.478 W
08/27/1998 04:52:15     20.497 N     56.488 W
08/27/1998 04:54:15     20.497 N     56.497 W
08/27/1998 04:56:16     20.497 N     56.507 W
08/27/1998 04:58:16     20.497 N     56.516 W
08/27/1998 05:00:15     20.497 N     56.526 W
08/27/1998 05:02:15     20.497 N     56.536 W
08/27/1998 05:04:16     20.497 N     56.545 W
08/27/1998 05:04:40     20.497 N     56.547 W
08/27/1998 05:06:39     20.499 N     56.557 W
08/27/1998 05:08:39     20.501 N     56.566 W
08/27/1998 05:10:40     20.503 N     56.576 W
08/27/1998 05:12:39     20.505 N     56.586 W
08/27/1998 05:14:39     20.507 N     56.595 W
08/27/1998 05:16:40     20.509 N     56.605 W
08/27/1998 05:18:40     20.512 N     56.614 W
08/27/1998 05:20:39     20.514 N     56.624 W
08/27/1998 05:22:39     20.516 N     56.633 W
08/27/1998 05:24:40     20.519 N     56.643 W
08/27/1998 05:26:40     20.521 N     56.652 W
08/27/1998 05:28:39     20.523 N     56.662 W
08/27/1998 05:30:39     20.526 N     56.671 W
08/27/1998 05:32:40     20.528 N     56.681 W
08/27/1998 05:34:40     20.531 N     56.690 W
08/27/1998 05:36:39     20.534 N     56.699 W
08/27/1998 05:38:39     20.536 N     56.709 W
08/27/1998 05:40:40     20.539 N     56.718 W
08/27/1998 05:42:39     20.542 N     56.727 W
08/27/1998 05:44:39     20.544 N     56.737 W
08/27/1998 05:46:40     20.547 N     56.746 W
08/27/1998 05:48:40     20.550 N     56.755 W
08/27/1998 05:50:39     20.553 N     56.764 W
08/27/1998 05:52:39     20.556 N     56.773 W
08/27/1998 05:54:40     20.559 N     56.783 W
08/27/1998 05:56:40     20.562 N     56.792 W
08/27/1998 05:58:39     20.566 N     56.801 W
08/27/1998 06:00:39     20.569 N     56.810 W
08/27/1998 06:02:40     20.572 N     56.819 W
08/27/1998 06:04:40     20.576 N     56.828 W
