Track for Patricia             2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
10/21/2015 23:34:07     13.411 N    100.535 W
10/21/2015 23:36:06     13.414 N    100.546 W
10/21/2015 23:38:07     13.417 N    100.558 W
10/21/2015 23:40:07     13.420 N    100.569 W
10/21/2015 23:42:06     13.423 N    100.580 W
10/21/2015 23:44:06     13.426 N    100.591 W
10/21/2015 23:46:07     13.429 N    100.603 W
10/21/2015 23:48:07     13.432 N    100.614 W
10/21/2015 23:50:06     13.435 N    100.625 W
10/21/2015 23:52:06     13.438 N    100.636 W
10/21/2015 23:54:07     13.441 N    100.647 W
10/21/2015 23:56:07     13.444 N    100.659 W
10/21/2015 23:58:06     13.447 N    100.670 W
10/22/2015 00:00:06     13.450 N    100.681 W
10/22/2015 00:02:07     13.453 N    100.692 W
10/22/2015 00:04:07     13.455 N    100.703 W
10/22/2015 00:06:06     13.458 N    100.714 W
10/22/2015 00:08:07     13.461 N    100.725 W
10/22/2015 00:10:07     13.464 N    100.736 W
10/22/2015 00:12:06     13.467 N    100.747 W
10/22/2015 00:14:06     13.470 N    100.758 W
10/22/2015 00:16:07     13.473 N    100.769 W
10/22/2015 00:18:07     13.476 N    100.780 W
10/22/2015 00:20:06     13.479 N    100.791 W
10/22/2015 00:22:06     13.482 N    100.802 W
10/22/2015 00:24:07     13.484 N    100.813 W
10/22/2015 00:26:07     13.487 N    100.824 W
10/22/2015 00:28:06     13.490 N    100.835 W
10/22/2015 00:30:06     13.493 N    100.846 W
10/22/2015 00:32:07     13.496 N    100.856 W
10/22/2015 00:34:07     13.499 N    100.867 W
10/22/2015 00:36:06     13.501 N    100.878 W
10/22/2015 00:38:07     13.504 N    100.889 W
10/22/2015 00:40:07     13.507 N    100.899 W
10/22/2015 00:42:06     13.510 N    100.910 W
10/22/2015 00:44:06     13.513 N    100.921 W
10/22/2015 00:46:07     13.515 N    100.932 W
10/22/2015 00:48:07     13.518 N    100.942 W
10/22/2015 00:50:06     13.521 N    100.953 W
10/22/2015 00:52:06     13.524 N    100.964 W
10/22/2015 00:54:07     13.526 N    100.974 W
10/22/2015 00:56:07     13.529 N    100.985 W
10/22/2015 00:58:06     13.532 N    100.995 W
10/22/2015 01:00:06     13.534 N    101.006 W
10/22/2015 01:02:07     13.537 N    101.016 W
10/22/2015 01:04:07     13.540 N    101.027 W
10/22/2015 01:06:06     13.543 N    101.037 W
10/22/2015 01:08:07     13.545 N    101.048 W
10/22/2015 01:10:07     13.548 N    101.058 W
10/22/2015 01:12:06     13.551 N    101.069 W
10/22/2015 01:14:06     13.553 N    101.079 W
10/22/2015 01:16:07     13.556 N    101.090 W
10/22/2015 01:18:07     13.558 N    101.100 W
10/22/2015 01:20:06     13.561 N    101.110 W
10/22/2015 01:22:06     13.564 N    101.120 W
10/22/2015 01:24:07     13.566 N    101.131 W
10/22/2015 01:26:07     13.569 N    101.141 W
10/22/2015 01:28:06     13.571 N    101.151 W
10/22/2015 01:30:06     13.574 N    101.162 W
10/22/2015 01:32:07     13.577 N    101.172 W
10/22/2015 01:34:07     13.579 N    101.182 W
10/22/2015 01:36:06     13.582 N    101.192 W
10/22/2015 01:38:07     13.584 N    101.202 W
10/22/2015 01:40:07     13.587 N    101.212 W
10/22/2015 01:42:06     13.589 N    101.222 W
10/22/2015 01:44:06     13.592 N    101.232 W
10/22/2015 01:46:07     13.594 N    101.242 W
10/22/2015 01:48:07     13.597 N    101.252 W
10/22/2015 01:50:06     13.599 N    101.262 W
10/22/2015 01:52:06     13.602 N    101.272 W
10/22/2015 01:54:07     13.604 N    101.282 W
10/22/2015 01:56:07     13.607 N    101.292 W
10/22/2015 01:58:06     13.609 N    101.302 W
10/22/2015 02:00:06     13.612 N    101.312 W
10/22/2015 02:02:07     13.614 N    101.322 W
10/22/2015 02:04:07     13.616 N    101.332 W
10/22/2015 02:06:06     13.619 N    101.341 W
10/22/2015 02:08:07     13.621 N    101.351 W
10/22/2015 02:10:07     13.624 N    101.361 W
10/22/2015 02:12:06     13.626 N    101.371 W
10/22/2015 02:14:06     13.628 N    101.380 W
10/22/2015 02:16:07     13.631 N    101.390 W
10/22/2015 02:18:07     13.633 N    101.400 W
10/22/2015 02:20:06     13.635 N    101.409 W
10/22/2015 02:22:06     13.638 N    101.419 W
10/22/2015 02:24:07     13.640 N    101.428 W
10/22/2015 02:26:07     13.642 N    101.438 W
10/22/2015 02:28:06     13.644 N    101.447 W
10/22/2015 02:30:06     13.647 N    101.457 W
10/22/2015 02:32:07     13.649 N    101.466 W
10/22/2015 02:34:07     13.651 N    101.476 W
10/22/2015 02:36:06     13.653 N    101.485 W
10/22/2015 02:38:07     13.656 N    101.494 W
10/22/2015 02:40:07     13.658 N    101.504 W
10/22/2015 02:42:06     13.660 N    101.513 W
10/22/2015 02:44:06     13.662 N    101.522 W
10/22/2015 02:46:07     13.664 N    101.532 W
10/22/2015 02:48:07     13.667 N    101.541 W
10/22/2015 02:50:06     13.669 N    101.550 W
10/22/2015 02:52:06     13.671 N    101.559 W
10/22/2015 02:54:07     13.673 N    101.568 W
10/22/2015 02:56:07     13.675 N    101.577 W
10/22/2015 02:58:06     13.677 N    101.586 W
10/22/2015 03:00:06     13.679 N    101.595 W
10/22/2015 03:02:07     13.681 N    101.604 W
10/22/2015 03:04:07     13.683 N    101.613 W
10/22/2015 03:06:06     13.685 N    101.622 W
10/22/2015 03:08:07     13.688 N    101.631 W
10/22/2015 03:10:07     13.690 N    101.640 W
10/22/2015 03:12:06     13.692 N    101.649 W
10/22/2015 03:14:06     13.694 N    101.658 W
10/22/2015 03:16:07     13.696 N    101.667 W
10/22/2015 03:18:07     13.698 N    101.676 W
10/22/2015 03:20:06     13.700 N    101.684 W
10/22/2015 03:22:06     13.701 N    101.693 W
10/22/2015 03:24:07     13.703 N    101.702 W
10/22/2015 03:26:07     13.705 N    101.710 W
10/22/2015 03:28:06     13.707 N    101.719 W
10/22/2015 03:30:06     13.709 N    101.728 W
10/22/2015 03:32:07     13.711 N    101.736 W
10/22/2015 03:34:07     13.713 N    101.745 W
10/22/2015 03:36:06     13.715 N    101.753 W
10/22/2015 03:38:07     13.717 N    101.762 W
10/22/2015 03:40:07     13.719 N    101.770 W
10/22/2015 03:42:06     13.720 N    101.779 W
10/22/2015 03:44:06     13.722 N    101.787 W
10/22/2015 03:46:07     13.724 N    101.795 W
10/22/2015 03:48:07     13.726 N    101.804 W
10/22/2015 03:50:06     13.728 N    101.812 W
10/22/2015 03:52:06     13.729 N    101.820 W
10/22/2015 03:54:07     13.731 N    101.828 W
10/22/2015 03:56:07     13.733 N    101.837 W
10/22/2015 03:58:06     13.735 N    101.845 W
10/22/2015 04:00:06     13.736 N    101.853 W
10/22/2015 04:02:07     13.738 N    101.861 W
10/22/2015 04:04:07     13.740 N    101.869 W
10/22/2015 04:06:06     13.741 N    101.877 W
10/22/2015 04:08:07     13.743 N    101.885 W
10/22/2015 04:10:07     13.745 N    101.893 W
10/22/2015 04:12:06     13.746 N    101.901 W
10/22/2015 04:14:06     13.748 N    101.909 W
10/22/2015 04:16:07     13.750 N    101.917 W
10/22/2015 04:18:07     13.751 N    101.925 W
10/22/2015 04:20:06     13.753 N    101.933 W
10/22/2015 04:22:06     13.755 N    101.940 W
