Track for Teddy                2020
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/18/2020 08:20:32     21.188 N     55.674 W
09/18/2020 08:22:32     21.192 N     55.678 W
09/18/2020 08:24:32     21.196 N     55.683 W
09/18/2020 08:26:32     21.199 N     55.687 W
09/18/2020 08:28:31     21.203 N     55.691 W
09/18/2020 08:30:31     21.207 N     55.696 W
09/18/2020 08:32:31     21.211 N     55.700 W
09/18/2020 08:34:31     21.214 N     55.704 W
09/18/2020 08:36:32     21.218 N     55.709 W
09/18/2020 08:38:32     21.222 N     55.713 W
09/18/2020 08:40:32     21.226 N     55.717 W
09/18/2020 08:42:32     21.230 N     55.722 W
09/18/2020 08:44:31     21.233 N     55.726 W
09/18/2020 08:46:31     21.237 N     55.730 W
09/18/2020 08:48:31     21.241 N     55.734 W
09/18/2020 08:50:32     21.245 N     55.739 W
09/18/2020 08:52:32     21.249 N     55.743 W
09/18/2020 08:54:32     21.253 N     55.747 W
09/18/2020 08:56:32     21.257 N     55.751 W
09/18/2020 08:58:31     21.260 N     55.756 W
09/18/2020 09:00:31     21.264 N     55.760 W
09/18/2020 09:02:31     21.268 N     55.764 W
09/18/2020 09:04:31     21.272 N     55.768 W
09/18/2020 09:06:32     21.276 N     55.773 W
09/18/2020 09:08:32     21.280 N     55.777 W
09/18/2020 09:10:32     21.284 N     55.781 W
09/18/2020 09:12:32     21.288 N     55.785 W
09/18/2020 09:14:31     21.292 N     55.789 W
09/18/2020 09:16:31     21.296 N     55.793 W
09/18/2020 09:18:31     21.300 N     55.797 W
09/18/2020 09:20:32     21.304 N     55.802 W
09/18/2020 09:22:32     21.308 N     55.806 W
09/18/2020 09:24:32     21.312 N     55.810 W
09/18/2020 09:26:32     21.316 N     55.814 W
09/18/2020 09:28:31     21.320 N     55.818 W
