Track for Bonnie               1998
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/21/1998 14:11:59     19.698 N     65.092 W
08/21/1998 14:13:58     19.712 N     65.099 W
08/21/1998 14:15:58     19.726 N     65.106 W
08/21/1998 14:17:58     19.741 N     65.113 W
08/21/1998 14:19:59     19.755 N     65.120 W
08/21/1998 14:21:59     19.770 N     65.127 W
08/21/1998 14:23:59     19.784 N     65.134 W
08/21/1998 14:25:59     19.798 N     65.141 W
08/21/1998 14:27:58     19.813 N     65.148 W
08/21/1998 14:29:58     19.827 N     65.154 W
08/21/1998 14:31:58     19.842 N     65.161 W
08/21/1998 14:33:58     19.856 N     65.168 W
08/21/1998 14:35:59     19.871 N     65.175 W
08/21/1998 14:37:59     19.885 N     65.182 W
08/21/1998 14:39:59     19.899 N     65.189 W
08/21/1998 14:41:59     19.913 N     65.196 W
08/21/1998 14:43:58     19.927 N     65.202 W
08/21/1998 14:45:58     19.941 N     65.209 W
08/21/1998 14:47:58     19.955 N     65.216 W
