Track for Bret                 1999
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/19/1999 10:31:19     19.323 N     94.282 W
08/19/1999 10:33:20     19.329 N     94.285 W
08/19/1999 10:35:20     19.334 N     94.289 W
08/19/1999 10:37:20     19.339 N     94.292 W
08/19/1999 10:39:20     19.344 N     94.295 W
08/19/1999 10:41:19     19.349 N     94.299 W
08/19/1999 10:43:19     19.354 N     94.302 W
08/19/1999 10:45:19     19.359 N     94.306 W
08/19/1999 10:47:19     19.364 N     94.309 W
08/19/1999 10:49:20     19.369 N     94.313 W
08/19/1999 10:51:20     19.374 N     94.316 W
08/19/1999 10:53:20     19.379 N     94.320 W
08/19/1999 10:55:19     19.385 N     94.324 W
08/19/1999 10:57:19     19.390 N     94.327 W
08/19/1999 10:59:19     19.395 N     94.331 W
08/19/1999 11:01:19     19.400 N     94.335 W
08/19/1999 11:03:20     19.405 N     94.339 W
08/19/1999 11:05:20     19.410 N     94.343 W
08/19/1999 11:07:20     19.415 N     94.346 W
08/19/1999 11:09:20     19.420 N     94.350 W
08/19/1999 11:11:19     19.425 N     94.354 W
08/19/1999 11:13:19     19.430 N     94.358 W
08/19/1999 11:15:19     19.435 N     94.363 W
08/19/1999 11:17:19     19.441 N     94.367 W
08/19/1999 11:19:20     19.446 N     94.371 W
08/19/1999 11:21:20     19.451 N     94.375 W
08/19/1999 11:23:20     19.456 N     94.379 W
08/19/1999 11:25:19     19.461 N     94.383 W
08/19/1999 11:27:19     19.466 N     94.388 W
08/19/1999 11:29:19     19.471 N     94.392 W
08/19/1999 11:31:19     19.476 N     94.396 W
08/19/1999 11:33:20     19.481 N     94.401 W
08/19/1999 11:35:20     19.486 N     94.405 W
08/19/1999 11:36:43     19.490 N     94.408 W
08/19/1999 11:38:43     19.496 N     94.414 W
08/19/1999 11:40:43     19.503 N     94.420 W
08/19/1999 11:42:43     19.509 N     94.426 W
08/19/1999 11:44:42     19.515 N     94.432 W
08/19/1999 11:46:42     19.522 N     94.438 W
08/19/1999 11:48:42     19.528 N     94.444 W
08/19/1999 11:50:42     19.534 N     94.450 W
08/19/1999 11:52:43     19.540 N     94.456 W
08/19/1999 11:54:43     19.546 N     94.462 W
08/19/1999 11:56:43     19.552 N     94.468 W
08/19/1999 11:58:42     19.558 N     94.474 W
08/19/1999 12:00:42     19.564 N     94.480 W
08/19/1999 12:02:42     19.570 N     94.486 W
08/19/1999 12:04:42     19.576 N     94.491 W
08/19/1999 12:06:43     19.582 N     94.497 W
08/19/1999 12:08:43     19.588 N     94.503 W
08/19/1999 12:10:43     19.593 N     94.508 W
08/19/1999 12:12:43     19.599 N     94.514 W
08/19/1999 12:14:42     19.605 N     94.519 W
08/19/1999 12:16:42     19.610 N     94.525 W
08/19/1999 12:18:42     19.615 N     94.530 W
08/19/1999 12:20:42     19.621 N     94.535 W
08/19/1999 12:22:43     19.626 N     94.540 W
08/19/1999 12:24:43     19.631 N     94.545 W
08/19/1999 12:26:43     19.636 N     94.550 W
08/19/1999 12:28:42     19.641 N     94.554 W
08/19/1999 12:30:42     19.646 N     94.559 W
08/19/1999 12:32:42     19.650 N     94.563 W
08/19/1999 12:34:42     19.655 N     94.567 W
08/19/1999 12:36:43     19.659 N     94.571 W
08/19/1999 12:38:43     19.664 N     94.575 W
08/19/1999 12:40:43     19.668 N     94.579 W
08/19/1999 12:42:43     19.672 N     94.583 W
08/19/1999 12:44:42     19.676 N     94.586 W
08/19/1999 12:46:42     19.680 N     94.589 W
08/19/1999 12:48:42     19.684 N     94.592 W
08/19/1999 12:50:42     19.687 N     94.595 W
08/19/1999 12:52:43     19.691 N     94.598 W
08/19/1999 12:54:43     19.694 N     94.601 W
08/19/1999 12:56:43     19.697 N     94.603 W
08/19/1999 12:58:42     19.700 N     94.605 W
08/19/1999 12:59:24     19.701 N     94.606 W
08/19/1999 13:01:24     19.705 N     94.609 W
08/19/1999 13:03:24     19.708 N     94.611 W
08/19/1999 13:05:24     19.711 N     94.614 W
08/19/1999 13:07:23     19.715 N     94.616 W
08/19/1999 13:09:23     19.718 N     94.618 W
08/19/1999 13:11:23     19.721 N     94.620 W
08/19/1999 13:13:23     19.724 N     94.622 W
08/19/1999 13:15:24     19.726 N     94.623 W
08/19/1999 13:17:24     19.729 N     94.625 W
08/19/1999 13:19:24     19.731 N     94.626 W
08/19/1999 13:21:23     19.734 N     94.627 W
08/19/1999 13:23:23     19.736 N     94.628 W
08/19/1999 13:25:23     19.738 N     94.629 W
08/19/1999 13:27:23     19.740 N     94.629 W
08/19/1999 13:29:24     19.742 N     94.630 W
08/19/1999 13:31:24     19.743 N     94.630 W
08/19/1999 13:33:24     19.745 N     94.630 W
08/19/1999 13:35:24     19.746 N     94.630 W
08/19/1999 13:37:23     19.747 N     94.629 W
08/19/1999 13:39:23     19.749 N     94.629 W
08/19/1999 13:41:23     19.750 N     94.628 W
08/19/1999 13:43:23     19.751 N     94.627 W
08/19/1999 13:45:24     19.751 N     94.626 W
08/19/1999 13:47:24     19.752 N     94.625 W
08/19/1999 13:49:24     19.753 N     94.624 W
08/19/1999 13:51:23     19.753 N     94.623 W
08/19/1999 13:53:23     19.754 N     94.622 W
