Track for Bill                 2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
06/16/2015 07:02:42     28.233 N     95.276 W
06/16/2015 07:04:41     28.235 N     95.280 W
06/16/2015 07:06:41     28.237 N     95.285 W
06/16/2015 07:08:42     28.239 N     95.289 W
06/16/2015 07:10:41     28.240 N     95.293 W
06/16/2015 07:12:41     28.242 N     95.297 W
06/16/2015 07:14:42     28.244 N     95.301 W
06/16/2015 07:16:42     28.245 N     95.305 W
06/16/2015 07:18:41     28.247 N     95.310 W
06/16/2015 07:20:41     28.248 N     95.314 W
06/16/2015 07:22:42     28.250 N     95.318 W
06/16/2015 07:24:42     28.251 N     95.322 W
06/16/2015 07:26:41     28.252 N     95.327 W
06/16/2015 07:28:41     28.254 N     95.331 W
06/16/2015 07:30:42     28.255 N     95.335 W
06/16/2015 07:32:42     28.256 N     95.340 W
06/16/2015 07:34:41     28.257 N     95.344 W
06/16/2015 07:36:41     28.258 N     95.348 W
06/16/2015 07:38:42     28.259 N     95.353 W
06/16/2015 07:40:41     28.260 N     95.357 W
06/16/2015 07:42:41     28.261 N     95.362 W
06/16/2015 07:44:42     28.261 N     95.366 W
06/16/2015 07:46:42     28.262 N     95.370 W
06/16/2015 07:48:41     28.263 N     95.375 W
06/16/2015 07:50:41     28.263 N     95.379 W
06/16/2015 07:52:42     28.264 N     95.384 W
06/16/2015 07:54:42     28.264 N     95.389 W
06/16/2015 07:56:41     28.265 N     95.393 W
06/16/2015 07:58:41     28.265 N     95.398 W
06/16/2015 08:00:41     28.265 N     95.402 W
06/16/2015 08:02:41     28.266 N     95.407 W
06/16/2015 08:04:42     28.266 N     95.412 W
06/16/2015 08:06:42     28.266 N     95.416 W
06/16/2015 08:08:42     28.266 N     95.421 W
06/16/2015 08:10:41     28.266 N     95.426 W
06/16/2015 08:12:41     28.266 N     95.430 W
06/16/2015 08:14:41     28.266 N     95.435 W
06/16/2015 08:16:41     28.266 N     95.440 W
06/16/2015 08:18:42     28.266 N     95.445 W
06/16/2015 08:20:42     28.266 N     95.449 W
06/16/2015 08:22:42     28.266 N     95.454 W
06/16/2015 08:24:42     28.265 N     95.459 W
06/16/2015 08:26:41     28.265 N     95.464 W
06/16/2015 08:28:41     28.265 N     95.469 W
06/16/2015 08:30:41     28.264 N     95.473 W
06/16/2015 08:32:41     28.264 N     95.478 W
06/16/2015 08:34:42     28.263 N     95.483 W
06/16/2015 08:36:42     28.263 N     95.488 W
06/16/2015 08:38:42     28.262 N     95.493 W
06/16/2015 08:40:41     28.262 N     95.498 W
06/16/2015 08:42:41     28.261 N     95.503 W
06/16/2015 08:44:41     28.260 N     95.508 W
06/16/2015 08:46:41     28.259 N     95.513 W
06/16/2015 08:48:42     28.259 N     95.518 W
06/16/2015 08:50:42     28.258 N     95.523 W
06/16/2015 08:52:42     28.257 N     95.528 W
06/16/2015 08:54:42     28.256 N     95.533 W
06/16/2015 08:56:41     28.255 N     95.538 W
06/16/2015 08:58:41     28.254 N     95.543 W
06/16/2015 09:00:41     28.253 N     95.548 W
06/16/2015 09:02:41     28.252 N     95.553 W
06/16/2015 09:04:42     28.251 N     95.558 W
06/16/2015 09:06:42     28.250 N     95.563 W
06/16/2015 09:08:42     28.249 N     95.568 W
06/16/2015 09:10:41     28.247 N     95.573 W
06/16/2015 09:12:41     28.246 N     95.579 W
06/16/2015 09:14:41     28.245 N     95.584 W
06/16/2015 09:16:41     28.243 N     95.589 W
06/16/2015 09:18:42     28.242 N     95.594 W
06/16/2015 09:20:42     28.241 N     95.599 W
06/16/2015 09:22:42     28.239 N     95.604 W
06/16/2015 09:24:42     28.238 N     95.610 W
06/16/2015 09:26:41     28.236 N     95.615 W
06/16/2015 09:28:41     28.235 N     95.620 W
06/16/2015 09:30:41     28.233 N     95.625 W
06/16/2015 09:32:41     28.232 N     95.631 W
06/16/2015 09:34:42     28.230 N     95.636 W
06/16/2015 09:36:42     28.228 N     95.641 W
06/16/2015 09:38:42     28.227 N     95.646 W
06/16/2015 09:40:41     28.225 N     95.652 W
06/16/2015 09:42:41     28.223 N     95.657 W
06/16/2015 09:44:41     28.221 N     95.662 W
06/16/2015 09:46:41     28.220 N     95.668 W
06/16/2015 09:48:42     28.218 N     95.673 W
06/16/2015 09:50:42     28.216 N     95.678 W
06/16/2015 09:52:42     28.214 N     95.684 W
06/16/2015 09:54:42     28.212 N     95.689 W
06/16/2015 09:56:41     28.210 N     95.694 W
06/16/2015 09:58:41     28.208 N     95.700 W
06/16/2015 10:00:41     28.206 N     95.705 W
06/16/2015 10:02:41     28.204 N     95.711 W
06/16/2015 10:04:42     28.202 N     95.716 W
06/16/2015 10:06:42     28.200 N     95.721 W
06/16/2015 10:08:42     28.198 N     95.727 W
06/16/2015 10:10:41     28.196 N     95.732 W
06/16/2015 10:12:41     28.194 N     95.738 W
